Year,S202
1950,-0.0018604656529196
1951,0.0107701264007177
1952,0.0695749436803355
1953,0.0170383373401609
1954,0.0119419257213593
1955,0.0091088763734207
1956,0.0169490434648878
1957,0.0337007403974455
1958,0.032714670169127
1959,0.0221859712973208
1960,0.0118377005729652
1961,0.0139045170336041
1962,0.0111667337260252
1963,0.0135625710145892
1964,0.0105843163342424
1965,0.0153884820451052
1966,0.0180185055026785
1967,0.027995299756167
1968,0.0303133574188052
1969,0.0416147526504129
1970,0.0482042378431725
1971,0.0513841246410078
1972,0.048754945254523
1973,0.0422579201176329
1974,0.0539981148849169
1975,0.0868869734599635
1976,0.0903213053145248
1977,0.055809590628339
1978,0.0617915014399788
1979,0.0678364805332979
1980,0.0798924076916129
1981,0.0872491830114279
1982,0.0895852554740043
1983,0.0592214162868978
1984,0.0387809292091278
1985,0.0368649632720156
1986,0.0298264112266565
1987,0.0218755463240934
1988,0.0286069112135351
1989,0.033780180718574
1990,0.0370551019806658
1991,0.0378643502101311
1992,0.0348402859657216
1993,0.0234322776128582
1994,0.021848914174715
1995,0.0208564723633543
1996,0.0206264353954938
1997,0.0188516492268149
1998,0.0175107432155848
1999,0.0112331686678232
2000,0.0145920258173447
2001,0.0214287811112531
2002,0.0223358407790591
2003,0.0160617481769468
2004,0.020813176503177
2005,0.0277724335470305
2006,0.0326678302643856
2007,0.0317990095489488
2008,0.0286091182461111
2009,0.0219273341229674
2010,0.0086837064691145
2011,0.0132777818854789
2012,0.0210926376290276
