year,value,subseries_id,source_id,units
1925,98.1,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1925,98.1,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1925,1.0,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1926,101.0183856502242,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1926,101.0,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1926,1.0001820361408338,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1927,102.49925882971768,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1927,102.4,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1927,1.0009693245089617,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1928,104.7900247718437,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1928,104.7,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1928,1.0008598354521843,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1929,103.708792215535,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1929,103.6,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1929,1.0010501179105695,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1930,98.69751034729495,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1930,98.5,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1930,1.0020051811908117,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1931,88.54049954523617,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1931,88.4,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1931,1.00158936137145,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1932,82.51476423499568,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1932,82.4,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1932,1.0013927698421805,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1933,83.37798310417058,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1933,83.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1933,1.0021392200020502,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1934,84.32944287028377,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1934,84.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1934,1.001537326250401,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1935,83.88818092520748,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1935,83.7,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1935,1.0022482786763138,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1936,92.108108568649,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1936,92.0,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1936,1.0011750931374892,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1937,95.30173765222506,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1937,95.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1937,1.00106867281749,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1938,93.98677847785156,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1938,93.9,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1938,1.0009241584435735,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1939,94.38998174480437,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1939,94.4,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1939,0.9998938744153005,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1940,100.1271191385587,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1940,100.1,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1940,1.000270920465122,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1941,112.09641298920137,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1941,112.1,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1941,0.999968001687791,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1942,118.85777381507322,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1942,118.9,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1942,0.999644859672609,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1943,119.34931875046212,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1943,119.3,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1943,1.0004134010935635,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1944,120.22152321319321,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1944,120.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1944,1.0001790616738204,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1945,131.1996878155243,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1945,131.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1945,0.9999976205451548,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1946,158.80679353617552,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1946,159.4,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1946,0.9962785039910634,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1947,189.04116128281086,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1947,190.1,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1947,0.9944300961747021,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1948,206.87370626777658,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1948,208.1,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1948,0.9941071901382825,AS005-C,SHAIKH_APP_6_8_II1,billions_current_usd
1949,211.07398212509025,AS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1949,212.2,AS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
