year,value,subseries_id,source_id,units
1925,1.0,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1926,1.0447976878612717,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1927,1.124312145366746,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1928,1.1777288908696149,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1929,1.2475263431261716,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1930,1.296250642874878,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1931,1.2245676416394793,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1932,1.1629658994330017,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1933,1.124451418870865,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1934,1.1008070632100482,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1935,1.0764770533751071,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1936,1.0485473591260137,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1937,1.0747629179397966,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1938,1.0638245911932203,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1939,1.0737558633715516,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1940,1.0736273032139032,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1941,1.078812562905718,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1942,1.0688920040738574,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1943,1.0469939238877635,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1944,1.0191392230639649,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1945,0.9862385360524706,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1946,1.0748593380580327,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
1947,1.2019731939327905,XS008-A,SHAIKH_APP_6_8_II5,dimensionless_ratio_1925eq1
