year,value,subseries_id,source_id,units
1947,34.5,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1947,22.99199999999999,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1947,22.133173996175906,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1947,27.892359825587157,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1947,12.366826003824094,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1947,22.5,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1947,3.6488888888888886,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1948,39.2,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1948,24.855999999999995,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1948,23.49115492957747,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1948,30.062808735888364,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1948,15.708845070422534,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1948,29.6,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1948,3.077702702702702,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1949,34.6,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1949,24.267000000000024,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1949,20.641845360824735,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1949,30.303378629001692,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1949,13.958154639175266,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1949,27.6,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1949,3.2173913043478257,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1950,37.5,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1950,26.019999999999996,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1950,21.083110443275732,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1950,31.938848341808804,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1950,16.416889556724268,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1950,34.4,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1950,2.869186046511628,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1951,42.7,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1951,29.114000000000004,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1951,24.431116460637604,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1951,33.74244602423543,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1951,18.2688835393624,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1951,39.1,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1951,2.930946291560102,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1952,43.1,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1952,30.941000000000003,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1952,25.978018749999993,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1952,35.55068966543091,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1952,17.121981250000008,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1952,37.0,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1952,3.324324324324324,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1953,42.0,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1953,32.34,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1953,25.812714535901932,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1953,36.97894610202118,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1953,16.187285464098068,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1953,37.3,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1953,3.5924932975871315,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1954,42.3,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1954,32.158000000000015,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1954,26.224844602609725,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1954,37.41459002647837,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
1954,16.075155397390272,XS002-E,SHAIKH_APP_6_8_I2,billions_current_usd
1954,36.4,XS002-F,SHAIKH_APP_6_8_I2,billions_current_usd
1954,3.631868131868132,XS002-G,SHAIKH_APP_6_8_I2,dimensionless_ratio
1955,44.3,XS002-A,SHAIKH_APP_6_8_I2,billions_current_usd
1955,33.45200000000003,XS002-B,SHAIKH_APP_6_8_I2,billions_current_usd
1955,25.34998326359831,XS002-C,SHAIKH_APP_6_8_I2,billions_current_usd
1955,38.59418068542845,XS002-D,SHAIKH_APP_6_8_I2,billions_current_usd
