year,value,subseries_id,source_id,units
1780,115.04847986852918,S1002-B,USLR_USWPI,index_1947=100
1781,93.21446179129006,S1002-B,USLR_USWPI,index_1947=100
1782,101.61216105176666,S1002-B,USLR_USWPI,index_1947=100
1783,89.01561216105178,S1002-B,USLR_USWPI,index_1947=100
1784,85.65653245686113,S1002-B,USLR_USWPI,index_1947=100
1785,81.45768282662286,S1002-B,USLR_USWPI,index_1947=100
1786,77.1748562037798,S1002-B,USLR_USWPI,index_1947=100
1787,75.74724732949878,S1002-B,USLR_USWPI,index_1947=100
1788,72.38816762530814,S1002-B,USLR_USWPI,index_1947=100
1789,71.71635168447001,S1002-B,USLR_USWPI,index_1947=100
1790,74.40361544782253,S1002-B,USLR_USWPI,index_1947=100
1791,76.4190632703369,S1002-B,USLR_USWPI,index_1947=100
1792,77.84667214461793,S1002-B,USLR_USWPI,index_1947=100
1793,80.53393590797043,S1002-B,USLR_USWPI,index_1947=100
1794,89.35152013147083,S1002-B,USLR_USWPI,index_1947=100
1795,102.2,S1002-B,USLR_USWPI,index_1947=100
1796,107.57452752670503,S1002-B,USLR_USWPI,index_1947=100
1797,103.54363188167626,S1002-B,USLR_USWPI,index_1947=100
1798,100.10057518488087,S1002-B,USLR_USWPI,index_1947=100
1799,100.10057518488087,S1002-B,USLR_USWPI,index_1947=100
1800,102.2,S1002-B,USLR_USWPI,index_1947=100
1801,112.6,S1002-B,USLR_USWPI,index_1947=100
1802,92.8,S1002-B,USLR_USWPI,index_1947=100
1803,93.5,S1002-B,USLR_USWPI,index_1947=100
1804,100.0,S1002-B,USLR_USWPI,index_1947=100
1805,111.9,S1002-B,USLR_USWPI,index_1947=100
1806,106.3,S1002-B,USLR_USWPI,index_1947=100
1807,103.1,S1002-B,USLR_USWPI,index_1947=100
1808,91.3,S1002-B,USLR_USWPI,index_1947=100
1809,103.1,S1002-B,USLR_USWPI,index_1947=100
1810,103.8,S1002-B,USLR_USWPI,index_1947=100
1811,100.0,S1002-B,USLR_USWPI,index_1947=100
1812,103.8,S1002-B,USLR_USWPI,index_1947=100
1813,128.5,S1002-B,USLR_USWPI,index_1947=100
1814,144.4,S1002-B,USLR_USWPI,index_1947=100
1815,134.8,S1002-B,USLR_USWPI,index_1947=100
1816,119.7,S1002-B,USLR_USWPI,index_1947=100
1817,119.7,S1002-B,USLR_USWPI,index_1947=100
1818,116.6,S1002-B,USLR_USWPI,index_1947=100
1819,99.1,S1002-B,USLR_USWPI,index_1947=100
1820,84.1,S1002-B,USLR_USWPI,index_1947=100
1821,84.1,S1002-B,USLR_USWPI,index_1947=100
1822,84.1,S1002-B,USLR_USWPI,index_1947=100
1823,81.6,S1002-B,USLR_USWPI,index_1947=100
1824,77.8,S1002-B,USLR_USWPI,index_1947=100
1825,81.6,S1002-B,USLR_USWPI,index_1947=100
1826,78.5,S1002-B,USLR_USWPI,index_1947=100
1827,77.8,S1002-B,USLR_USWPI,index_1947=100
1828,76.9,S1002-B,USLR_USWPI,index_1947=100
1829,76.2,S1002-B,USLR_USWPI,index_1947=100
1830,72.2,S1002-B,USLR_USWPI,index_1947=100
1831,74.4,S1002-B,USLR_USWPI,index_1947=100
1832,75.3,S1002-B,USLR_USWPI,index_1947=100
1833,75.3,S1002-B,USLR_USWPI,index_1947=100
1834,71.3,S1002-B,USLR_USWPI,index_1947=100
1835,79.4,S1002-B,USLR_USWPI,index_1947=100
1836,90.4,S1002-B,USLR_USWPI,index_1947=100
1837,91.3,S1002-B,USLR_USWPI,index_1947=100
1838,87.2,S1002-B,USLR_USWPI,index_1947=100
1839,88.8,S1002-B,USLR_USWPI,index_1947=100
1840,75.3,S1002-B,USLR_USWPI,index_1947=100
1841,72.9,S1002-B,USLR_USWPI,index_1947=100
1842,65.0,S1002-B,USLR_USWPI,index_1947=100
