year,value,subseries_id,source_id,units
1,465.9,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
2,408.7,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
3,320.6,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
4,279.8,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
5,240.5,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
6,221.9,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
7,216.7,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
8,229.2,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
9,244.3,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
10,232.3,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
11,207.5,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
12,208.2,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
13,217.2,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
14,214.2,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
15,206.0,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
16,205.6,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
17,225.0,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
18,249.5,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
19,275.0,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
20,315.6,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
21,339.5,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
22,464.2,S404-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per car vs annual vehicle production (thousands)
