year,value,subseries_id,source_id,units
1947,63.19999999999998,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1947,67.29999999999998,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1947,4.0,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1947,0.10000000000000009,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1947,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1947,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1948,75.10000000000002,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1948,79.80000000000001,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1948,4.6000000000000005,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1948,0.1000000000000002,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1948,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1948,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1949,68.59999999999998,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1949,73.79999999999997,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1949,5.1,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1949,0.1000000000000002,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1949,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1949,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1950,78.90000000000002,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1950,84.80000000000001,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1950,5.8,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1950,0.09999999999999987,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1950,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1950,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1951,89.6,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1951,96.49999999999999,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1951,6.8,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1951,0.10000000000000042,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1951,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1951,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1952,88.10000000000005,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1952,96.40000000000005,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1952,8.199999999999998,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1952,0.10000000000000009,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1952,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1952,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1953,88.10000000000002,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1953,97.50000000000003,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1953,9.399999999999999,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1953,0.0,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1953,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1953,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1954,87.59999999999998,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1954,98.49999999999997,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1954,10.799999999999999,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1954,0.10000000000000053,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1954,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1954,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1955,100.20000000000002,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1955,112.00000000000001,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1955,11.7,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1955,0.1000000000000002,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
1955,0.0,AS001-E,SHAIKH_APP_6_8_I1,billions_current_usd
1955,0.0,AS001-F,SHAIKH_APP_6_8_I1,billions_current_usd
1956,101.1,AS001-A,SHAIKH_APP_6_8_I1,billions_current_usd
1956,113.69999999999999,AS001-B,SHAIKH_APP_6_8_I1,billions_current_usd
1956,12.5,AS001-C,SHAIKH_APP_6_8_I1,billions_current_usd
1956,0.09999999999999987,AS001-D,SHAIKH_APP_6_8_I1,billions_current_usd
