year,value,subseries_id,source_id,units
1925,98.1,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1925,98.1,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1925,1.0,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1926,101.0183856502242,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1926,101.0,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1926,1.0001820361408338,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1927,102.49925882971768,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1927,102.4,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1927,1.0009693245089617,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1928,104.7900247718437,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1928,104.7,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1928,1.0008598354521843,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1929,103.708792215535,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1929,103.6,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1929,1.0010501179105695,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1930,98.69751034729495,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1930,98.5,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1930,1.0020051811908117,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1931,88.54049954523617,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1931,88.4,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1931,1.00158936137145,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1932,82.51476423499568,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1932,82.4,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1932,1.0013927698421805,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1933,83.37798310417058,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1933,83.2,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1933,1.0021392200020502,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1934,84.32944287028377,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1934,84.2,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1934,1.001537326250401,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1935,83.88818092520748,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1935,83.7,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1935,1.0022482786763138,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1936,92.108108568649,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1936,92.0,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1936,1.0011750931374892,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1937,95.30173765222506,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1937,95.2,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1937,1.00106867281749,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1938,93.98677847785156,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1938,93.9,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1938,1.0009241584435735,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1939,94.38998174480437,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1939,94.4,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1939,0.9998938744153005,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1940,100.1271191385587,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1940,100.1,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
1940,1.000270920465122,XS005-C,SHAIKH_APP_6_8_II1,dimensionless_ratio
1941,112.09641298920137,XS005-A,SHAIKH_APP_6_8_II1,billions_current_usd
1941,112.1,XS005-B,SHAIKH_APP_6_8_II1,billions_current_usd
