year,value,subseries_id,source_id,units
1997,36.963,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
1997,3.8,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
1998,31.471,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
1998,3.0,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
1999,21.114,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
1999,1.9,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2000,20.432,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2000,1.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2001,17.405,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2001,1.3,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2002,35.422,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2002,2.4,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2003,43.052,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2003,2.6,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2004,68.941,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2004,3.5,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2005,132.378,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2005,5.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2006,231.843,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2006,8.3,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2007,353.183,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2007,9.8,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2008,420.569,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2008,9.0,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2009,243.257,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2009,4.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2010,237.81,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2010,3.9,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2011,136.097,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2011,1.8,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2012,215.392,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2012,2.5,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2013,148.204,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2013,1.5,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2014,236.047,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2014,2.2,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2015,293.022,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2015,2.6,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2016,191.337,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2016,1.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2017,188.676,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2017,1.5,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2018,24.131,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2018,0.2,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2019,102.91,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2019,0.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2020,248.836,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2020,1.6,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2021,352.886,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2021,1.9,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2022,443.374,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2022,2.4,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2023,263.382,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2023,1.4,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2024,423.919,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2024,2.2,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2025,729.1,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2025,3.7,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2026,725.45,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2026,3.5,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2027,716.34,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2027,3.3,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2028,693.873,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2028,3.0,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2029,718.6,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2029,2.9,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2030,749.263,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2030,2.9,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
2031,781.735,ES2302-level,IMF_WEO_BCA_CHN,billion_usd
2031,2.8,ES2302-pctgdp,IMF_WEO_BCA_NGDPD_CHN,percent_of_nominal_gdp
