year,value,subseries_id,source_id,units
1960,0.1972,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1961,0.2015,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1962,0.2185,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1963,0.2279,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1964,0.2442,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1965,0.2531,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1966,0.2378,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1967,0.2235,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1968,0.21,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1969,0.1778,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1970,0.165,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1971,0.1717,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1972,0.1778,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1973,0.1601,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1974,0.1392,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1975,0.1457,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1976,0.1541,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1977,0.1557,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1978,0.1441,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1979,0.1216,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1980,0.1103,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1981,0.1033,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1982,0.1038,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1983,0.1184,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1984,0.1264,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1985,0.1214,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1986,0.1249,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1987,0.1336,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1988,0.1408,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
1989,0.1375,S704-A,MACHINE_DIGITIZED_FIG714_USMANAVG,rate_decimal
