year,value,subseries_id,source_id,units
0,-70.0,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
0,-70.0,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
1,-71.14,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
1,-158.64,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
2,-65.56,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
2,-140.56,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
3,-54.22,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
3,-116.72,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
4,-38.08,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
4,-88.08,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
5,-18.1,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
5,-55.6,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
6,4.76,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
6,-20.24,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
7,29.54,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
7,17.04,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
8,55.28,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
8,55.28,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
9,54.14,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
9,-33.36,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
10,59.72,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
10,-15.28,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
11,71.06,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
11,8.56,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
12,87.2,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
12,37.2,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
13,107.18,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
13,69.68,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
14,130.04,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
14,105.04,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
15,154.82,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
15,142.32,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
16,180.56,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
16,180.56,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
17,179.42,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
17,91.92,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
18,185.0,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
18,110.0,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
19,196.34,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
19,133.84,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
20,212.48,S403-PH,SHAIKH_APPENDIX_4_2,money_units_illustrative
20,162.48,S403-PL,SHAIKH_APPENDIX_4_2,money_units_illustrative
