year,value,subseries_id,source_id,units
1925,93.34151590594745,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1925,98.1,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1925,69.2,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1926,97.523,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1926,102.49465317919075,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1926,72.30000000000001,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1927,104.94500000000001,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1927,110.29502146047777,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1927,77.80240045937882,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1928,109.931,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1928,115.53520419430922,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1928,81.49883924817735,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1929,116.446,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1929,122.38233426067742,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1929,86.32882294433108,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1930,120.994,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1930,127.16218806602552,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1930,89.70054448694155,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1931,114.303,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1931,120.13008564483292,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1931,84.74008080145197,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1932,108.553,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1932,114.08695473437746,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1932,80.47724024076372,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1933,104.958,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1933,110.30868419123185,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1933,77.81203818586386,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1934,102.751,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1934,107.98917290090571,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1934,76.17584877413533,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1935,100.48,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1935,105.602398936098,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1935,74.49221209355741,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1936,97.873,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1936,102.86249593026194,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1936,72.55947725152015,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1937,100.32000000000001,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1937,105.43424224989404,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1937,74.37359392143392,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1938,99.299,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1938,104.3611923960549,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1938,73.61666171057084,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1939,100.226,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1939,105.3354501967492,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1939,74.30390574531137,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1940,100.214,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1940,105.32283844528389,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1940,74.2950093824021,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1941,100.69800000000001,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1941,105.83151242105092,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1941,74.65382935307568,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1942,99.772,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1942,104.8583055996454,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1942,73.96732668191093,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1943,97.72800000000001,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1943,102.71010393338959,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1943,72.45197953303324,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1944,95.128,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1944,99.97755778257495,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1944,70.52443423602637,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1945,92.057,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1945,96.75000038674736,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1945,68.24770669483097,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1946,100.32900000000001,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1946,105.443701063493,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1946,74.38026619361587,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1947,112.194,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1947,117.91357032480674,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1947,83.1765450201491,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1948,125.65,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1948,132.6790727817832,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1948,95.77654502014911,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1949,135.617,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1949,138.24071474080273,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1949,105.97654502014912,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1950,144.691,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1950,157.62852529401968,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1950,116.87654502014912,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1951,159.32500000000002,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1951,174.52509508108457,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1951,130.87654502014914,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1952,169.546,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1952,187.6470054474738,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1952,145.07654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1953,180.612,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1953,200.04818180776377,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1953,160.57654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1954,191.437,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1954,208.42453588578124,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1954,174.57654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1955,206.388,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1955,231.63074619955412,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1955,190.07654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1956,225.862,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1956,260.0760630214572,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1956,210.17654502014912,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1957,244.463,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1957,282.1494145935728,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1957,232.07654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1958,259.613,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
1958,289.69138846883925,AS007-B,SHAIKH_APP_6_8_II4,billions_current_usd
1958,248.07654502014913,AS007-C,SHAIKH_APP_6_8_II4,billions_current_usd
1959,275.772,AS007-A,SHAIKH_APP_6_8_II4,billions_current_usd
