year,value,subseries_id,source_id,units
1946,20.679205132210768,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1946,152.54296239785796,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1946,173.22216753006873,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1947,25.192420766142597,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1947,170.5828337097477,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1947,195.77525447589028,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1948,28.798097438081573,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1948,191.68359280651978,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1948,220.48169024460137,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1949,28.522770172059257,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1949,200.7047696097666,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1949,229.22753978182587,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1950,35.69829666230825,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1950,230.20600652901382,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1950,265.9043031913221,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1951,42.236510818829736,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1951,255.84979414602253,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1951,298.0863049648523,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1952,44.2476572792157,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1952,276.7328418152084,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1952,320.9804990944241,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1953,46.10110690219687,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1953,296.53555848647704,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1953,342.6366653886739,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1954,46.03747911853146,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1954,311.23510269058767,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1954,357.2725818091191,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1955,52.78384952113242,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1955,347.98339125729046,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1955,400.7672407784229,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1956,58.82817443841661,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1956,391.8473726280085,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1956,450.6755470664251,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1957,61.555841212633254,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1957,426.5861093605473,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1957,488.14195057318057,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1958,64.38519516355932,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1958,442.59008309327965,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1958,506.975278256839,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1959,71.88719080210795,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1959,469.2512596112735,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1959,541.1384504133814,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1960,75.13160245469801,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1960,484.9322528829036,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1960,560.0638553376016,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1961,79.95142420211542,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1961,503.27763471608745,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1961,583.2290589182029,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1962,85.59891331410986,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1962,525.4492389980019,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1962,611.0481523121117,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1963,92.28682901402844,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1963,548.4317201515985,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1963,640.7185491656269,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1964,98.7398099442203,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1964,584.416740608418,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1964,683.1565505526382,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1965,110.67590041194181,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1965,629.5138499735924,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1965,740.1897503855342,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1966,124.34313597668942,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1966,689.3389442732511,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1966,813.6820802499406,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1967,137.24580548411166,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1967,753.3311352268145,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1967,890.5769407109261,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1968,150.87303700128405,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1968,835.8512661760232,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1968,986.7243031773072,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1969,171.15395912880993,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1969,928.3262407092185,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1969,1099.4801998380285,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1970,180.55257216240722,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1970,1032.4109896184032,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1970,1212.9635617808103,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1971,192.3602938159656,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1971,1145.8564474489679,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1971,1338.2167412649335,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1972,217.69574074296509,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1972,1256.3166880969834,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1972,1474.0124288399484,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1973,255.48484004450162,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1973,1429.5600183096162,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1973,1685.0448583541179,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
1974,305.8594920722974,AS009-A,SHAIKH_APP_6_8_II6,billions_current_usd
1974,1763.5896893717154,AS009-B,SHAIKH_APP_6_8_II6,billions_current_usd
1974,2069.449181444013,AS009-C,SHAIKH_APP_6_8_II6,billions_current_usd
