year,value,subseries_id,source_id,units
0,,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
0,70.0,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
0,,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
0,,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
0,70.0,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
0,,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,62.86,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,24.648,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,38.21,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,38.21,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,178.52,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
1,35.21,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,26.1,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,9.511,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,16.59,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,192.08,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
2,13.59,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,15.76,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,5.255,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,10.51,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,209.96,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
3,7.51,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,11.3,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,3.418,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,7.88,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,231.44,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
4,4.88,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,8.94,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,2.448,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,6.5,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,255.8,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
5,3.5,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,7.54,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,1.87,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,5.67,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,282.32,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
6,2.67,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,6.64,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,1.497,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,5.14,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,310.28,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
7,2.14,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,6.02,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,1.243,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,4.78,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,338.96,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
8,1.78,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,7.56,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,1.183,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,6.38,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,38.21,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,447.48,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
9,3.38,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,7.24,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,1.099,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,6.14,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,461.04,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
10,3.14,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,6.88,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,1.005,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,5.87,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,478.92,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
11,2.87,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,6.52,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,0.911,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,5.6,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,500.4,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
12,2.6,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,6.18,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,0.824,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,5.36,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,524.76,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
13,2.36,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,5.88,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,0.747,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,5.13,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,551.28,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
14,2.13,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,5.62,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,0.679,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,4.94,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,579.24,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
15,1.94,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,5.4,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,0.621,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,4.78,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,607.92,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
16,1.78,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,6.2,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,0.606,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,5.6,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,38.21,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,716.44,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
17,2.6,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,6.08,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,0.583,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,5.5,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,730.0,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
18,2.5,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,5.94,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,0.556,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,5.38,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,747.88,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
19,2.38,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,5.78,S401-ac_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,0.526,S401-afc,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,5.25,S401-avc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,3.0,S401-mc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,769.36,S401-tc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
20,2.25,S401-ulc_prime,SHAIKH_APPENDIX_4_2,money_units_per_unit_output_illustrative
