year,value,subseries_id,source_id,units
1947,40.21509937740957,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1947,45.32756680421016,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1947,76.0247501050012,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1947,69.66369845249416,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1947,70.94211907722061,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1948,42.07413691998653,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1948,45.48754385577792,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1948,78.7899459969926,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1948,72.88406674159248,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1948,71.19249896394528,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1949,43.03609527255487,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1949,46.69123325757408,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1949,80.21070762360839,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1949,74.55044523212588,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1949,73.07639176681863,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1950,46.56951427965415,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1950,49.36229837375053,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1950,85.3737396081806,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1950,80.67130630241205,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1950,77.25687249620114,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1951,48.0480105802942,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1951,50.132394801297465,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1951,87.50951572821555,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1951,83.23247168669491,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1951,78.46214946815859,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1952,49.41047299404858,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1952,52.204373441602854,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1952,89.46551353301463,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1952,85.59263421803406,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1952,81.70500069070313,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1953,51.17094411658287,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1953,55.11043933008231,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1953,91.9762781096979,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1953,88.64225814818018,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1953,86.25328083989503,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1954,52.256422413255315,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
1954,56.44762682318673,S1602-B,SHAIKH_APPENDIX_16_2,index_1982=100
1954,93.51534265139941,S1602-C,SHAIKH_APPENDIX_16_2,index_1982=100
1954,90.52260741765367,S1602-G,SHAIKH_APPENDIX_16_2,index_1958=100
1954,88.34611134134548,S1602-H,SHAIKH_APPENDIX_16_2,index_1958=100
1955,54.42238830178791,S1602-A,SHAIKH_APPENDIX_16_2,index_1982=100
