year,value,subseries_id,source_id,units
1947,-0.5999999999999996,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,-1.3,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,1.8999999999999997,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,0.15326077364318283,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,0.14106583072100312,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,0.1818650882915308,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1947,0.09717117903548299,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,-0.8999999999999995,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,-1.4,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,2.2999999999999994,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,0.16682196270405938,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,0.15570752235665442,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,0.19274656528125808,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1948,0.11211277624676858,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,-1.0999999999999988,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,-1.4,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,2.4999999999999987,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,0.13992644659654974,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,0.1326923076923077,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,0.15683319819298053,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1949,0.04827664461795853,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,-1.0000000000000009,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,-1.5999999999999999,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,2.6000000000000005,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,0.16765717438708103,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,0.16211121583411875,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,0.1806038455085178,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1950,0.06117878611871503,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,-1.2999999999999998,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,-1.6999999999999997,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,2.9999999999999996,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,0.16818787317315273,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,0.16414777497900926,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,0.1775401704505578,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1951,0.08705105904533114,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,-1.4000000000000012,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,-1.9,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,3.300000000000001,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,0.14647356224627878,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,0.143244289585753,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,0.15397465152877704,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1952,0.06788948142598104,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,-1.1999999999999975,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,-2.1,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,3.2999999999999976,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,0.13792492383728228,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,0.13653001464128842,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,0.14125030945984354,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1953,0.04381373383925669,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,-1.4000000000000004,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,-2.1,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,3.5000000000000004,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,0.13014671477527348,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,0.1269619811649808,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,0.13798416650120404,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1954,0.041934849558125535,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,-1.6000000000000032,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,-2.2,AS003-B,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,3.8000000000000034,AS003-C,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,0.15867832664343182,AS003-D,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,0.15796610169491526,AS003-E,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,0.16045738134125054,AS003-F,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1955,0.04831345736301058,AS003-G,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
1956,-1.6000000000000014,AS003-A,SHAIKH_APP_6_8_I3,mixed_billions_usd_and_decimal_rates
