year,value,subseries_id,source_id,units
1980,0.15739,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1980,0.108748,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1981,0.15540175,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1981,0.10601775,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1982,0.15677475000000002,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1982,0.106308,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1983,0.15612025000000002,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1983,0.1053775,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1984,0.15843725,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1984,0.10822075,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1985,0.16905625,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1985,0.1162425,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1986,0.17553325,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1986,0.121106,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1987,0.177148,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1987,0.121772,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1988,0.17311325,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1988,0.11907925,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1989,0.1723015,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1989,0.1189205,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1990,0.1727835,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1990,0.11901625,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1991,0.17090875,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1991,0.1164925,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1992,0.16322675,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1992,0.1094835,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1993,0.16084525,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1993,0.10738275,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1994,0.16244825,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1994,0.10850699999999999,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1995,0.168517,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1995,0.11438,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1996,0.17103525,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1996,0.11742175,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1997,0.17207375,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1997,0.118277,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1998,0.16888575,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1998,0.11681925,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1999,0.17185075,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
1999,0.11960875,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2000,0.17254675,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2000,0.12193375000000001,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2001,0.17825325,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2001,0.12730924999999998,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2002,0.17949575,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2002,0.12959575,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2003,0.17853275000000002,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2003,0.13071525,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2004,0.178251,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2004,0.13159500000000002,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2005,0.18299725,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2005,0.13600175,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2006,0.185696,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2006,0.13847375,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2007,0.18870375,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2007,0.1400785,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2008,0.18325675,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2008,0.13517075,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2009,0.18420275,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2009,0.13243175000000001,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2010,0.17050475,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2010,0.1200655,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2011,0.16100775,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2011,0.11071,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2012,0.15703299999999998,S1606-A,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
2012,0.10596900000000001,S1606-B,SHAIKH_APPENDIX_16_2,decimal_annual_mean_of_quarterly
