year,value,subseries_id,source_id,units
1,113.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
2,209.0,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
3,393.8,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
4,793.7,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
5,263.4,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
6,113.5,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
7,132.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
8,267.3,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
9,369.5,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
10,408.0,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
11,122.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
12,132.2,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
13,155.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
14,167.9,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
15,179.6,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
16,197.4,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
17,210.5,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
18,225.5,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
19,242.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
20,264.6,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
21,284.5,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
22,303.3,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
23,323.7,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
24,333.2,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
25,348.6,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
26,386.9,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
27,419.8,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
28,456.1,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
29,495.3,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
30,563.3,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
31,651.0,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
32,737.8,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
33,819.8,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
34,824.4,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
35,830.2,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
36,831.9,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
37,834.3,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
38,926.4,S405-A,INMAN_1995_ENGINEERING_ECONOMIST,USD per additional car vs annual vehicle production (thousands)
